             JOBID PARTITION     NAME     USER ST       TIME  NODES NODELIST(REASON)
          26191657 short,nor b7f25d98 bjarkemp PD       0:00      1 (Priority)
          26191656 short,nor b7f25d98 bjarkemp PD       0:00      1 (Priority)
          26191655 short,nor b7f25d98 bjarkemp PD       0:00      1 (Priority)
          26191654 short,nor b7f25d98 bjarkemp PD       0:00      1 (Priority)
          26191653 short,nor b7f25d98 bjarkemp PD       0:00      1 (Priority)
          26191652 short,nor b7f25d98 bjarkemp PD       0:00      1 (Priority)
          26191651 short,nor b7f25d98 bjarkemp PD       0:00      1 (Priority)
          26191650 short,nor b7f25d98 bjarkemp PD       0:00      1 (Priority)
          26191649 short,nor b7f25d98 bjarkemp PD       0:00      1 (Priority)
          26191648 short,nor b7f25d98 bjarkemp PD       0:00      1 (Priority)
          26191647 short,nor b7f25d98 bjarkemp PD       0:00      1 (Priority)
          26191646 short,nor b7f25d98 bjarkemp PD       0:00      1 (Priority)
          26191645 short,nor b7f25d98 bjarkemp PD       0:00      1 (Priority)
          26191644 short,nor b7f25d98 bjarkemp PD       0:00      1 (Priority)
          26191643 short,nor b7f25d98 bjarkemp PD       0:00      1 (Priority)
          26191641 short,nor b7f25d98 bjarkemp PD       0:00      1 (Priority)
          26191640 short,nor b7f25d98 bjarkemp PD       0:00      1 (Priority)
          26191639 short,nor b7f25d98 bjarkemp PD       0:00      1 (Priority)
          26191638 short,nor b7f25d98 bjarkemp PD       0:00      1 (Priority)
          26191637 short,nor b7f25d98 bjarkemp PD       0:00      1 (Priority)
          26191636 short,nor b7f25d98 bjarkemp PD       0:00      1 (Priority)
          26191635 short,nor b7f25d98 bjarkemp PD       0:00      1 (Priority)
          26191634 short,nor b7f25d98 bjarkemp PD       0:00      1 (Priority)
          26191633 short,nor b7f25d98 bjarkemp PD       0:00      1 (Priority)
          26191632 short,nor b7f25d98 bjarkemp PD       0:00      1 (Priority)
          26191631 short,nor b7f25d98 bjarkemp PD       0:00      1 (Priority)
          26191630 short,nor b7f25d98 bjarkemp PD       0:00      1 (Priority)
          26191629 short,nor b7f25d98 bjarkemp PD       0:00      1 (Priority)
          26191628 short,nor b7f25d98 bjarkemp PD       0:00      1 (Priority)
          26191627 short,nor b7f25d98 bjarkemp PD       0:00      1 (Priority)
          26191626 short,nor b7f25d98 bjarkemp PD       0:00      1 (Priority)
          26191625 short,nor b7f25d98 bjarkemp PD       0:00      1 (Priority)
          26191624 short,nor b7f25d98 bjarkemp PD       0:00      1 (Priority)
          26191623 short,nor b7f25d98 bjarkemp PD       0:00      1 (Priority)
          26191622 short,nor b7f25d98 bjarkemp PD       0:00      1 (Priority)
          26191621 short,nor b7f25d98 bjarkemp PD       0:00      1 (Priority)
          26191620 short,nor b7f25d98 bjarkemp PD       0:00      1 (Priority)
          26191619 short,nor b7f25d98 bjarkemp PD       0:00      1 (Priority)
          26191618 short,nor b7f25d98 bjarkemp PD       0:00      1 (Priority)
          26191617 short,nor b7f25d98 bjarkemp PD       0:00      1 (Priority)
          26191616 short,nor b7f25d98 bjarkemp PD       0:00      1 (Priority)
          26191615 short,nor b7f25d98 bjarkemp PD       0:00      1 (Priority)
          26191614 short,nor b7f25d98 bjarkemp PD       0:00      1 (Priority)
          26191613 short,nor b7f25d98 bjarkemp PD       0:00      1 (Priority)
          26191612 short,nor b7f25d98 bjarkemp PD       0:00      1 (Priority)
          26191611 short,nor b7f25d98 bjarkemp PD       0:00      1 (Priority)
          26191610 short,nor b7f25d98 bjarkemp PD       0:00      1 (Priority)
          26191609 short,nor b7f25d98 bjarkemp PD       0:00      1 (Priority)
          26191608 short,nor b7f25d98 bjarkemp PD       0:00      1 (Priority)
          26191607 short,nor b7f25d98 bjarkemp PD       0:00      1 (Priority)
          26191606 short,nor b7f25d98 bjarkemp PD       0:00      1 (Priority)
          26191605 short,nor b7f25d98 bjarkemp PD       0:00      1 (Priority)
          26191604 short,nor b7f25d98 bjarkemp PD       0:00      1 (Priority)
          26191603 short,nor b7f25d98 bjarkemp PD       0:00      1 (Priority)
          26191602 short,nor b7f25d98 bjarkemp PD       0:00      1 (Priority)
          26191601 short,nor b7f25d98 bjarkemp PD       0:00      1 (Priority)
          26191600 short,nor b7f25d98 bjarkemp PD       0:00      1 (Priority)
          26191599 short,nor b7f25d98 bjarkemp PD       0:00      1 (Priority)
          26191598 short,nor b7f25d98 bjarkemp PD       0:00      1 (Priority)
          26191597 short,nor b7f25d98 bjarkemp PD       0:00      1 (Priority)
          26191596 short,nor b7f25d98 bjarkemp PD       0:00      1 (Priority)
          26191595 short,nor b7f25d98 bjarkemp PD       0:00      1 (Priority)
          26191594 short,nor b7f25d98 bjarkemp PD       0:00      1 (Priority)
          26191593 short,nor b7f25d98 bjarkemp PD       0:00      1 (Priority)
          26191592 short,nor b7f25d98 bjarkemp PD       0:00      1 (Priority)
          26191591 short,nor b7f25d98 bjarkemp PD       0:00      1 (Priority)
          26191590 short,nor b7f25d98 bjarkemp PD       0:00      1 (Priority)
          26191589 short,nor b7f25d98 bjarkemp PD       0:00      1 (Priority)
          26191588 short,nor b7f25d98 bjarkemp PD       0:00      1 (Priority)
          26191587 short,nor b7f25d98 bjarkemp PD       0:00      1 (Priority)
          26191586 short,nor b7f25d98 bjarkemp PD       0:00      1 (Priority)
          26191585 short,nor b7f25d98 bjarkemp PD       0:00      1 (Priority)
          26191584 short,nor b7f25d98 bjarkemp PD       0:00      1 (Priority)
          26191583 short,nor b7f25d98 bjarkemp PD       0:00      1 (Priority)
          26191582 short,nor b7f25d98 bjarkemp PD       0:00      1 (Priority)
          26191581 short,nor b7f25d98 bjarkemp PD       0:00      1 (Priority)
          26191580 short,nor b7f25d98 bjarkemp PD       0:00      1 (Priority)
          26191579 short,nor b7f25d98 bjarkemp PD       0:00      1 (Priority)
          26191578 short,nor b7f25d98 bjarkemp PD       0:00      1 (Priority)
          26191577 short,nor b7f25d98 bjarkemp PD       0:00      1 (Priority)
          26191576 short,nor b7f25d98 bjarkemp PD       0:00      1 (Priority)
          26191575 short,nor b7f25d98 bjarkemp PD       0:00      1 (Priority)
          26191574 short,nor b7f25d98 bjarkemp PD       0:00      1 (Priority)
          26191573 short,nor b7f25d98 bjarkemp PD       0:00      1 (Priority)
          26191572 short,nor b7f25d98 bjarkemp PD       0:00      1 (Priority)
          26191571 short,nor b7f25d98 bjarkemp PD       0:00      1 (Priority)
          26191570 short,nor b7f25d98 bjarkemp PD       0:00      1 (Priority)
          26191569 short,nor b7f25d98 bjarkemp PD       0:00      1 (Priority)
          26191568 short,nor b7f25d98 bjarkemp PD       0:00      1 (Priority)
          26191567 short,nor b7f25d98 bjarkemp PD       0:00      1 (Priority)
          26191566 short,nor b7f25d98 bjarkemp PD       0:00      1 (Priority)
          26191565 short,nor b7f25d98 bjarkemp PD       0:00      1 (Priority)
          26191564 short,nor b7f25d98 bjarkemp PD       0:00      1 (Priority)
          26191563 short,nor b7f25d98 bjarkemp PD       0:00      1 (Priority)
          26191562 short,nor b7f25d98 bjarkemp PD       0:00      1 (Priority)
          26191561 short,nor b7f25d98 bjarkemp PD       0:00      1 (Priority)
          26191560 short,nor b7f25d98 bjarkemp PD       0:00      1 (Priority)
          26191559 short,nor b7f25d98 bjarkemp PD       0:00      1 (Priority)
          26191558 short,nor b7f25d98 bjarkemp PD       0:00      1 (Priority)
          26191557 short,nor b7f25d98 bjarkemp PD       0:00      1 (Priority)
          26191556 short,nor b7f25d98 bjarkemp PD       0:00      1 (Priority)
          26191555 short,nor b7f25d98 bjarkemp PD       0:00      1 (Priority)
          26191865 short,nor b7f25d98 bjarkemp PD       0:00      1 (Priority)
          26191864 short,nor b7f25d98 bjarkemp PD       0:00      1 (Priority)
          26191863 short,nor b7f25d98 bjarkemp PD       0:00      1 (Priority)
          26191862 short,nor b7f25d98 bjarkemp PD       0:00      1 (Priority)
          26191861 short,nor b7f25d98 bjarkemp PD       0:00      1 (Priority)
          26191860 short,nor b7f25d98 bjarkemp PD       0:00      1 (Priority)
          26191859 short,nor b7f25d98 bjarkemp PD       0:00      1 (Priority)
          26191858 short,nor b7f25d98 bjarkemp PD       0:00      1 (Priority)
          26191857 short,nor b7f25d98 bjarkemp PD       0:00      1 (Priority)
          26191856 short,nor b7f25d98 bjarkemp PD       0:00      1 (Priority)
          26191855 short,nor b7f25d98 bjarkemp PD       0:00      1 (Priority)
          26191854 short,nor b7f25d98 bjarkemp PD       0:00      1 (Priority)
          26191853 short,nor b7f25d98 bjarkemp PD       0:00      1 (Priority)
          26191852 short,nor b7f25d98 bjarkemp PD       0:00      1 (Priority)
          26191851 short,nor b7f25d98 bjarkemp PD       0:00      1 (Priority)
          26191850 short,nor b7f25d98 bjarkemp PD       0:00      1 (Priority)
          26191849 short,nor b7f25d98 bjarkemp PD       0:00      1 (Priority)
          26191848 short,nor b7f25d98 bjarkemp PD       0:00      1 (Priority)
          26191847 short,nor b7f25d98 bjarkemp PD       0:00      1 (Priority)
          26191846 short,nor b7f25d98 bjarkemp PD       0:00      1 (Priority)
          26191845 short,nor b7f25d98 bjarkemp PD       0:00      1 (Priority)
          26191844 short,nor b7f25d98 bjarkemp PD       0:00      1 (Priority)
          26191843 short,nor b7f25d98 bjarkemp PD       0:00      1 (Priority)
          26191842 short,nor b7f25d98 bjarkemp PD       0:00      1 (Priority)
          26191841 short,nor b7f25d98 bjarkemp PD       0:00      1 (Priority)
          26191840 short,nor b7f25d98 bjarkemp PD       0:00      1 (Priority)
          26191839 short,nor b7f25d98 bjarkemp PD       0:00      1 (Priority)
          26191838 short,nor b7f25d98 bjarkemp PD       0:00      1 (Priority)
          26191837 short,nor b7f25d98 bjarkemp PD       0:00      1 (Priority)
          26191821 short,nor b7f25d98 bjarkemp PD       0:00      1 (Priority)
          26191819 short,nor b7f25d98 bjarkemp PD       0:00      1 (Priority)
          26191818 short,nor b7f25d98 bjarkemp PD       0:00      1 (Priority)
          26191817 short,nor b7f25d98 bjarkemp PD       0:00      1 (Priority)
          26191816 short,nor b7f25d98 bjarkemp PD       0:00      1 (Priority)
          26191815 short,nor b7f25d98 bjarkemp PD       0:00      1 (Priority)
          26191814 short,nor b7f25d98 bjarkemp PD       0:00      1 (Priority)
          26191813 short,nor b7f25d98 bjarkemp PD       0:00      1 (Priority)
          26191812 short,nor b7f25d98 bjarkemp PD       0:00      1 (Priority)
          26191811 short,nor b7f25d98 bjarkemp PD       0:00      1 (Priority)
          26191810 short,nor b7f25d98 bjarkemp PD       0:00      1 (Priority)
          26191809 short,nor b7f25d98 bjarkemp PD       0:00      1 (Priority)
          26191808 short,nor b7f25d98 bjarkemp PD       0:00      1 (Priority)
          26191807 short,nor b7f25d98 bjarkemp PD       0:00      1 (Priority)
          26191806 short,nor b7f25d98 bjarkemp PD       0:00      1 (Priority)
          26191805 short,nor b7f25d98 bjarkemp PD       0:00      1 (Priority)
          26191804 short,nor b7f25d98 bjarkemp PD       0:00      1 (Priority)
          26191803 short,nor b7f25d98 bjarkemp PD       0:00      1 (Priority)
          26191802 short,nor b7f25d98 bjarkemp PD       0:00      1 (Priority)
          26191801 short,nor b7f25d98 bjarkemp PD       0:00      1 (Priority)
          26191800 short,nor b7f25d98 bjarkemp PD       0:00      1 (Priority)
          26191799 short,nor b7f25d98 bjarkemp PD       0:00      1 (Priority)
          26191798 short,nor b7f25d98 bjarkemp PD       0:00      1 (Priority)
          26191797 short,nor b7f25d98 bjarkemp PD       0:00      1 (Priority)
          26191796 short,nor b7f25d98 bjarkemp PD       0:00      1 (Priority)
          26191795 short,nor b7f25d98 bjarkemp PD       0:00      1 (Priority)
          26191794 short,nor b7f25d98 bjarkemp PD       0:00      1 (Priority)
          26191793 short,nor b7f25d98 bjarkemp PD       0:00      1 (Priority)
          26191792 short,nor b7f25d98 bjarkemp PD       0:00      1 (Priority)
          26191791 short,nor b7f25d98 bjarkemp PD       0:00      1 (Priority)
          26191790 short,nor b7f25d98 bjarkemp PD       0:00      1 (Priority)
          26191789 short,nor b7f25d98 bjarkemp PD       0:00      1 (Priority)
          26191788 short,nor b7f25d98 bjarkemp PD       0:00      1 (Priority)
          26191787 short,nor b7f25d98 bjarkemp PD       0:00      1 (Priority)
          26191786 short,nor b7f25d98 bjarkemp PD       0:00      1 (Priority)
          26191785 short,nor b7f25d98 bjarkemp PD       0:00      1 (Priority)
          26191784 short,nor b7f25d98 bjarkemp PD       0:00      1 (Priority)
          26191783 short,nor b7f25d98 bjarkemp PD       0:00      1 (Priority)
          26191782 short,nor b7f25d98 bjarkemp PD       0:00      1 (Priority)
          26191781 short,nor b7f25d98 bjarkemp PD       0:00      1 (Priority)
          26191780 short,nor b7f25d98 bjarkemp PD       0:00      1 (Priority)
          26191779 short,nor b7f25d98 bjarkemp PD       0:00      1 (Priority)
          26191778 short,nor b7f25d98 bjarkemp PD       0:00      1 (Priority)
          26191777 short,nor b7f25d98 bjarkemp PD       0:00      1 (Priority)
          26191776 short,nor b7f25d98 bjarkemp PD       0:00      1 (Priority)
          26191775 short,nor b7f25d98 bjarkemp PD       0:00      1 (Priority)
          26191774 short,nor b7f25d98 bjarkemp PD       0:00      1 (Priority)
          26191773 short,nor b7f25d98 bjarkemp PD       0:00      1 (Priority)
          26191772 short,nor b7f25d98 bjarkemp PD       0:00      1 (Priority)
          26191771 short,nor b7f25d98 bjarkemp PD       0:00      1 (Priority)
          26191770 short,nor b7f25d98 bjarkemp PD       0:00      1 (Priority)
          26191769 short,nor b7f25d98 bjarkemp PD       0:00      1 (Priority)
          26191768 short,nor b7f25d98 bjarkemp PD       0:00      1 (Priority)
          26191767 short,nor b7f25d98 bjarkemp PD       0:00      1 (Priority)
          26191766 short,nor b7f25d98 bjarkemp PD       0:00      1 (Priority)
          26191765 short,nor b7f25d98 bjarkemp PD       0:00      1 (Priority)
          26191764 short,nor b7f25d98 bjarkemp PD       0:00      1 (Priority)
          26191763 short,nor b7f25d98 bjarkemp PD       0:00      1 (Priority)
          26191762 short,nor b7f25d98 bjarkemp PD       0:00      1 (Priority)
          26191761 short,nor b7f25d98 bjarkemp PD       0:00      1 (Priority)
          26191760 short,nor b7f25d98 bjarkemp PD       0:00      1 (Priority)
          26191759 short,nor b7f25d98 bjarkemp PD       0:00      1 (Priority)
          26191758 short,nor b7f25d98 bjarkemp PD       0:00      1 (Priority)
          26191757 short,nor b7f25d98 bjarkemp PD       0:00      1 (Priority)
          26191756 short,nor b7f25d98 bjarkemp PD       0:00      1 (Priority)
          26191755 short,nor b7f25d98 bjarkemp PD       0:00      1 (Priority)
          26191754 short,nor b7f25d98 bjarkemp PD       0:00      1 (Priority)
          26191753 short,nor b7f25d98 bjarkemp PD       0:00      1 (Priority)
          26191752 short,nor b7f25d98 bjarkemp PD       0:00      1 (Priority)
          26191751 short,nor b7f25d98 bjarkemp PD       0:00      1 (Priority)
          26191750 short,nor b7f25d98 bjarkemp PD       0:00      1 (Priority)
          26191749 short,nor b7f25d98 bjarkemp PD       0:00      1 (Priority)
          26191748 short,nor b7f25d98 bjarkemp PD       0:00      1 (Priority)
          26191747 short,nor b7f25d98 bjarkemp PD       0:00      1 (Priority)
          26191746 short,nor b7f25d98 bjarkemp PD       0:00      1 (Priority)
          26191745 short,nor b7f25d98 bjarkemp PD       0:00      1 (Priority)
          26191744 short,nor b7f25d98 bjarkemp PD       0:00      1 (Priority)
          26191743 short,nor b7f25d98 bjarkemp PD       0:00      1 (Priority)
          26191742 short,nor b7f25d98 bjarkemp PD       0:00      1 (Priority)
          26191741 short,nor b7f25d98 bjarkemp PD       0:00      1 (Priority)
          26191740 short,nor b7f25d98 bjarkemp PD       0:00      1 (Priority)
          26191739 short,nor b7f25d98 bjarkemp PD       0:00      1 (Priority)
          26191738 short,nor b7f25d98 bjarkemp PD       0:00      1 (Priority)
          26191737 short,nor b7f25d98 bjarkemp PD       0:00      1 (Priority)
          26191736 short,nor b7f25d98 bjarkemp PD       0:00      1 (Priority)
          26191735 short,nor b7f25d98 bjarkemp PD       0:00      1 (Priority)
          26191734 short,nor b7f25d98 bjarkemp PD       0:00      1 (Priority)
          26191733 short,nor b7f25d98 bjarkemp PD       0:00      1 (Priority)
          26191732 short,nor b7f25d98 bjarkemp PD       0:00      1 (Priority)
          26191731 short,nor b7f25d98 bjarkemp PD       0:00      1 (Priority)
          26191730 short,nor b7f25d98 bjarkemp PD       0:00      1 (Priority)
          26191729 short,nor b7f25d98 bjarkemp PD       0:00      1 (Priority)
          26191728 short,nor b7f25d98 bjarkemp PD       0:00      1 (Priority)
          26191727 short,nor b7f25d98 bjarkemp PD       0:00      1 (Priority)
          26191726 short,nor b7f25d98 bjarkemp PD       0:00      1 (Priority)
          26191725 short,nor b7f25d98 bjarkemp PD       0:00      1 (Priority)
          26191724 short,nor b7f25d98 bjarkemp PD       0:00      1 (Priority)
          26191723 short,nor b7f25d98 bjarkemp PD       0:00      1 (Priority)
          26191722 short,nor b7f25d98 bjarkemp PD       0:00      1 (Priority)
          26191721 short,nor b7f25d98 bjarkemp PD       0:00      1 (Priority)
          26191720 short,nor b7f25d98 bjarkemp PD       0:00      1 (Priority)
          26191719 short,nor b7f25d98 bjarkemp PD       0:00      1 (Priority)
          26191718 short,nor b7f25d98 bjarkemp PD       0:00      1 (Priority)
          26191717 short,nor b7f25d98 bjarkemp PD       0:00      1 (Priority)
          26191716 short,nor b7f25d98 bjarkemp PD       0:00      1 (Priority)
          26191715 short,nor b7f25d98 bjarkemp PD       0:00      1 (Priority)
          26191714 short,nor b7f25d98 bjarkemp PD       0:00      1 (Priority)
          26191713 short,nor b7f25d98 bjarkemp PD       0:00      1 (Priority)
          26191712 short,nor b7f25d98 bjarkemp PD       0:00      1 (Priority)
          26191711 short,nor b7f25d98 bjarkemp PD       0:00      1 (Priority)
          26191710 short,nor b7f25d98 bjarkemp PD       0:00      1 (Priority)
          26191709 short,nor b7f25d98 bjarkemp PD       0:00      1 (Priority)
          26191708 short,nor b7f25d98 bjarkemp PD       0:00      1 (Priority)
          26191707 short,nor b7f25d98 bjarkemp PD       0:00      1 (Priority)
          26192242 short,nor b7f25d98 bjarkemp PD       0:00      1 (None)
          26192241 short,nor b7f25d98 bjarkemp PD       0:00      1 (None)
          26192240 short,nor b7f25d98 bjarkemp PD       0:00      1 (None)
          26192239 short,nor b7f25d98 bjarkemp PD       0:00      1 (None)
          26192236 short,nor b7f25d98 bjarkemp PD       0:00      1 (None)
          26192231 short,nor b7f25d98 bjarkemp PD       0:00      1 (None)
          26192221 short,nor b7f25d98 bjarkemp PD       0:00      1 (None)
          26192220 short,nor b7f25d98 bjarkemp PD       0:00      1 (None)
          26192219 short,nor b7f25d98 bjarkemp PD       0:00      1 (None)
          26192218 short,nor b7f25d98 bjarkemp PD       0:00      1 (None)
          26192217 short,nor b7f25d98 bjarkemp PD       0:00      1 (None)
          26192216 short,nor b7f25d98 bjarkemp PD       0:00      1 (None)
          26192215 short,nor b7f25d98 bjarkemp PD       0:00      1 (None)
          26192214 short,nor b7f25d98 bjarkemp PD       0:00      1 (None)
          26192213 short,nor b7f25d98 bjarkemp PD       0:00      1 (None)
          26192212 short,nor b7f25d98 bjarkemp PD       0:00      1 (None)
          26192211 short,nor b7f25d98 bjarkemp PD       0:00      1 (None)
          26192210 short,nor b7f25d98 bjarkemp PD       0:00      1 (None)
          26192209 short,nor b7f25d98 bjarkemp PD       0:00      1 (None)
          26192208 short,nor b7f25d98 bjarkemp PD       0:00      1 (None)
          26192207 short,nor b7f25d98 bjarkemp PD       0:00      1 (None)
          26192205 short,nor b7f25d98 bjarkemp PD       0:00      1 (None)
          26192204 short,nor b7f25d98 bjarkemp PD       0:00      1 (None)
          26192202 short,nor b7f25d98 bjarkemp PD       0:00      1 (None)
          26192201 short,nor b7f25d98 bjarkemp PD       0:00      1 (None)
          26192200 short,nor b7f25d98 bjarkemp PD       0:00      1 (None)
          26192199 short,nor b7f25d98 bjarkemp PD       0:00      1 (None)
          26192198 short,nor b7f25d98 bjarkemp PD       0:00      1 (None)
          26192197 short,nor b7f25d98 bjarkemp PD       0:00      1 (None)
          26192196 short,nor b7f25d98 bjarkemp PD       0:00      1 (None)
          26192195 short,nor b7f25d98 bjarkemp PD       0:00      1 (None)
          26192194 short,nor b7f25d98 bjarkemp PD       0:00      1 (None)
          26192193 short,nor b7f25d98 bjarkemp PD       0:00      1 (None)
          26192192 short,nor b7f25d98 bjarkemp PD       0:00      1 (None)
          26192191 short,nor b7f25d98 bjarkemp PD       0:00      1 (None)
          26192190 short,nor b7f25d98 bjarkemp PD       0:00      1 (None)
          26192189 short,nor b7f25d98 bjarkemp PD       0:00      1 (None)
          26192188 short,nor b7f25d98 bjarkemp PD       0:00      1 (None)
          26192182 short,nor b7f25d98 bjarkemp PD       0:00      1 (None)
          26192181 short,nor b7f25d98 bjarkemp PD       0:00      1 (None)
          26192180 short,nor b7f25d98 bjarkemp PD       0:00      1 (None)
          26192179 short,nor b7f25d98 bjarkemp PD       0:00      1 (None)
          26192178 short,nor b7f25d98 bjarkemp PD       0:00      1 (None)
          26192177 short,nor b7f25d98 bjarkemp PD       0:00      1 (None)
          26192171 short,nor b7f25d98 bjarkemp PD       0:00      1 (None)
          26192170 short,nor b7f25d98 bjarkemp PD       0:00      1 (None)
          26192169 short,nor b7f25d98 bjarkemp PD       0:00      1 (None)
          26192168 short,nor b7f25d98 bjarkemp PD       0:00      1 (None)
          26192161 short,nor b7f25d98 bjarkemp PD       0:00      1 (None)
          26192160 short,nor b7f25d98 bjarkemp PD       0:00      1 (Priority)
          26192159 short,nor b7f25d98 bjarkemp PD       0:00      1 (Priority)
          26192158 short,nor b7f25d98 bjarkemp PD       0:00      1 (Priority)
          26192157 short,nor b7f25d98 bjarkemp PD       0:00      1 (Priority)
          26192156 short,nor b7f25d98 bjarkemp PD       0:00      1 (Priority)
          26192150 short,nor b7f25d98 bjarkemp PD       0:00      1 (Priority)
          26192149 short,nor b7f25d98 bjarkemp PD       0:00      1 (Priority)
          26192148 short,nor b7f25d98 bjarkemp PD       0:00      1 (Priority)
          26192147 short,nor b7f25d98 bjarkemp PD       0:00      1 (Priority)
          26192144 short,nor b7f25d98 bjarkemp PD       0:00      1 (Priority)
          26192140 short,nor b7f25d98 bjarkemp PD       0:00      1 (Priority)
          26192139 short,nor b7f25d98 bjarkemp PD       0:00      1 (Priority)
          26192138 short,nor b7f25d98 bjarkemp PD       0:00      1 (Priority)
          26192137 short,nor b7f25d98 bjarkemp PD       0:00      1 (Priority)
          26192133 short,nor b7f25d98 bjarkemp PD       0:00      1 (Priority)
          26192130 short,nor b7f25d98 bjarkemp PD       0:00      1 (Priority)
          26192129 short,nor b7f25d98 bjarkemp PD       0:00      1 (Priority)
          26192128 short,nor b7f25d98 bjarkemp PD       0:00      1 (Priority)
          26192127 short,nor b7f25d98 bjarkemp PD       0:00      1 (Priority)
          26192126 short,nor b7f25d98 bjarkemp PD       0:00      1 (Priority)
          26192122 short,nor b7f25d98 bjarkemp PD       0:00      1 (Priority)
          26192118 short,nor b7f25d98 bjarkemp PD       0:00      1 (Priority)
          26192117 short,nor b7f25d98 bjarkemp PD       0:00      1 (Priority)
          26192116 short,nor b7f25d98 bjarkemp PD       0:00      1 (Priority)
          26192115 short,nor b7f25d98 bjarkemp PD       0:00      1 (Priority)
          26192114 short,nor b7f25d98 bjarkemp PD       0:00      1 (Priority)
          26192113 short,nor b7f25d98 bjarkemp PD       0:00      1 (Priority)
          26192109 short,nor b7f25d98 bjarkemp PD       0:00      1 (Priority)
          26192106 short,nor b7f25d98 bjarkemp PD       0:00      1 (Priority)
          26192105 short,nor b7f25d98 bjarkemp PD       0:00      1 (Priority)
          26192104 short,nor b7f25d98 bjarkemp PD       0:00      1 (Priority)
          26192103 short,nor b7f25d98 bjarkemp PD       0:00      1 (Priority)
          26192102 short,nor b7f25d98 bjarkemp PD       0:00      1 (Priority)
          26192101 short,nor b7f25d98 bjarkemp PD       0:00      1 (Priority)
          26192094 short,nor b7f25d98 bjarkemp PD       0:00      1 (Priority)
          26192093 short,nor b7f25d98 bjarkemp PD       0:00      1 (Priority)
          26192092 short,nor b7f25d98 bjarkemp PD       0:00      1 (Priority)
          26192091 short,nor b7f25d98 bjarkemp PD       0:00      1 (Priority)
          26192090 short,nor b7f25d98 bjarkemp PD       0:00      1 (Priority)
          26192089 short,nor b7f25d98 bjarkemp PD       0:00      1 (Priority)
          26192083 short,nor b7f25d98 bjarkemp PD       0:00      1 (Priority)
          26192082 short,nor b7f25d98 bjarkemp PD       0:00      1 (Priority)
          26192081 short,nor b7f25d98 bjarkemp PD       0:00      1 (Priority)
          26192077 short,nor b7f25d98 bjarkemp PD       0:00      1 (Priority)
          26192073 short,nor b7f25d98 bjarkemp PD       0:00      1 (Priority)
          26192072 short,nor b7f25d98 bjarkemp PD       0:00      1 (Priority)
          26192071 short,nor b7f25d98 bjarkemp PD       0:00      1 (Priority)
          26192070 short,nor b7f25d98 bjarkemp PD       0:00      1 (Priority)
          26192069 short,nor b7f25d98 bjarkemp PD       0:00      1 (Priority)
          26192065 short,nor b7f25d98 bjarkemp PD       0:00      1 (Priority)
          26192062 short,nor b7f25d98 bjarkemp PD       0:00      1 (Priority)
          26192061 short,nor b7f25d98 bjarkemp PD       0:00      1 (Priority)
          26192060 short,nor b7f25d98 bjarkemp PD       0:00      1 (Priority)
          26192059 short,nor b7f25d98 bjarkemp PD       0:00      1 (Priority)
          26192058 short,nor b7f25d98 bjarkemp PD       0:00      1 (Priority)
          26192054 short,nor b7f25d98 bjarkemp PD       0:00      1 (Priority)
          26192051 short,nor b7f25d98 bjarkemp PD       0:00      1 (Priority)
          26192050 short,nor b7f25d98 bjarkemp PD       0:00      1 (Priority)
          26192049 short,nor b7f25d98 bjarkemp PD       0:00      1 (Priority)
          26192048 short,nor b7f25d98 bjarkemp PD       0:00      1 (Priority)
          26192047 short,nor b7f25d98 bjarkemp PD       0:00      1 (Priority)
          26192042 short,nor b7f25d98 bjarkemp PD       0:00      1 (Priority)
          26192039 short,nor b7f25d98 bjarkemp PD       0:00      1 (Priority)
          26192038 short,nor b7f25d98 bjarkemp PD       0:00      1 (Priority)
          26192037 short,nor b7f25d98 bjarkemp PD       0:00      1 (Priority)
          26192036 short,nor b7f25d98 bjarkemp PD       0:00      1 (Priority)
          26192032 short,nor b7f25d98 bjarkemp PD       0:00      1 (Priority)
          26192029 short,nor b7f25d98 bjarkemp PD       0:00      1 (Priority)
          26192028 short,nor b7f25d98 bjarkemp PD       0:00      1 (Priority)
          26192027 short,nor b7f25d98 bjarkemp PD       0:00      1 (Priority)
          26192026 short,nor b7f25d98 bjarkemp PD       0:00      1 (Priority)
          26192025 short,nor b7f25d98 bjarkemp PD       0:00      1 (Priority)
          26192020 short,nor b7f25d98 bjarkemp PD       0:00      1 (Priority)
          26192017 short,nor b7f25d98 bjarkemp PD       0:00      1 (Priority)
          26192016 short,nor b7f25d98 bjarkemp PD       0:00      1 (Priority)
          26192015 short,nor b7f25d98 bjarkemp PD       0:00      1 (Priority)
          26192014 short,nor b7f25d98 bjarkemp PD       0:00      1 (Priority)
          26192013 short,nor b7f25d98 bjarkemp PD       0:00      1 (Priority)
          26192012 short,nor b7f25d98 bjarkemp PD       0:00      1 (Priority)
          26192006 short,nor b7f25d98 bjarkemp PD       0:00      1 (Priority)
          26192005 short,nor b7f25d98 bjarkemp PD       0:00      1 (Priority)
          26192004 short,nor b7f25d98 bjarkemp PD       0:00      1 (Priority)
          26192003 short,nor b7f25d98 bjarkemp PD       0:00      1 (Priority)
          26192002 short,nor b7f25d98 bjarkemp PD       0:00      1 (Priority)
          26191996 short,nor b7f25d98 bjarkemp PD       0:00      1 (Priority)
          26191994 short,nor b7f25d98 bjarkemp PD       0:00      1 (Priority)
